date,ticker,direction,score,confidence,price_at_rec,entry_stock,stop_stock,tp1_stock,tp2_stock,tp3_stock,expiry,premium,strike,iv,dte_num,rec_kind,entry_chased,setup_pct,wait_tier,scanned_at,premium_quality,premium_quality_note,bs_fair_price,opt_bid,opt_ask,spread_pct,oi,tp1_rr_live,chase_pct,spy_regime,rec_note,telegram_sent,telegram_sent_at,telegram_kind,entry_hit,entry_hit_date,exit_date,exit_stock,exit_premium,exit_premium_source,status,result_pct,option_pnl_pct,days_to_entry,days_held,mfe_pct,mae_pct,hold_expiry_pct,expiry_premium,expiry_premium_source,option_pnl_expiry_pct,data_quality,data_quality_note
2026-08-13,SNDU,CALL,12,48,19.78,19.38,17.18,20.8,23.71,25.8,2026-08-21,1.75,20.0,1.4219,8.0,WAIT_HOT,True,83.0,HOT,2026-08-13 15:08 UTC,market,mid سوق (Bid/Ask) · BS≈$1.57,1.57,1.7,1.8,0.0556,1081.0,0.4,2.06,BULL,مطاردة >0.8% — السعر تجاوز Entry ($19.38) وR:R الحي 1:0.4 — ادخل عند رجوع Entry · مطاردة 2.1% — الشروط ≈83% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.5) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T15:09:31Z,WAIT_HOT,True,2026-08-13,2026-08-13,20.8,3.4,market,tp1_hit,7.33,94.29,0.0,0.0,20.69,12.49,,9.6,market,448.57,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SMCX,CALL,13,58,15.63,15.32,12.76,15.84,16.9,18.39,2026-08-21,1.3,16.0,1.5215,8.0,WAIT_HOT,True,95.0,FIRE,2026-08-13 15:08 UTC,market,mid سوق (Bid/Ask) · BS≈$1.25,1.25,1.25,1.35,0.0741,103.0,0.1,2.02,BULL,مطاردة >0.8% — السعر تجاوز Entry ($15.32) وR:R الحي 1:0.1 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈95% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.4) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T15:09:31Z,WAIT_HOT,True,2026-08-13,2026-08-17,12.76,0.32,market,stop_hit,-16.71,-75.38,0.0,4.0,2.55,17.75,,0.32,market,-75.38,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SPY,CALL,18,78,$777.08,774.53,772.41,785.56,792.34,800.82,2026-08-14,1.73,778.0,0.0917,1.0,BUY,False,99.0,FIRE,2026-08-13 15:22 UTC,estimate,mid سوق مع انحراف متوسط عن BS,1.12,1.73,1.74,0.0057,3105.0,1.8,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-13T15:24:00Z,BUY,True,2026-08-13,2026-08-14,776.34,0.01,market,expired,0.23,-99.42,0.0,1.0,0.62,0.05,0.23,0.01,market,-99.42,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,GDX,CALL,13,61,88.29,88.29,87.24,89.47,90.75,92.66,2026-08-14,1.05,88.0,0.4033,1.0,WAIT_HOT,False,90.0,FIRE,2026-08-13 15:33 UTC,market,mid سوق (Bid/Ask) · BS≈$0.90,0.9,1.0,1.1,0.0909,3931.0,1.1,0.0,BULL,انتظر تأكيد الاختراق · الشروط ≈90% — جاهز لدخول يدوي عند Entry/تراجع (ليست BUY تلقائي؛ شبه مكتملة),True,2026-08-13T15:24:01Z,WAIT_HOT,True,2026-08-13,2026-08-14,89.47,1.84,market,tp1_hit,1.34,75.24,0.0,1.0,3.09,0.87,1.9,1.84,market,75.24,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SPY,CALL,18,78,$776.13,772.91,770.35,779.37,786.15,794.63,2026-08-14,1.62,777.0,0.0876,1.0,WAIT_HOT,False,99.0,FIRE,2026-08-13 15:45 UTC,market,mid سوق (Bid/Ask) · BS≈$1.07,1.07,1.61,1.63,0.0123,2939.0,0.6,0.0,BULL,R:R الحي 1:0.6 ضعيف — انتظر رجوع قرب Entry · الشروط ≈99% — جاهز لدخول يدوي عند Entry/تراجع (ليست BUY تلقائي؛ شبه مكتملة),True,2026-08-13T15:34:34Z,WAIT_HOT,True,2026-08-13,2026-08-14,776.34,0.01,market,expired,0.44,-99.38,0.0,1.0,0.84,0.0,0.44,0.01,market,-99.38,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,DRAM,CALL,22,88,57.41,57.41,56.36,58.88,61.53,65.73,2026-08-14,1.43,57.5,0.8926,1.0,BUY,False,99.0,FIRE,2026-08-13 15:45 UTC,market,mid سوق (Bid/Ask) · BS≈$1.03,1.03,1.42,1.44,0.0139,966.0,1.4,0.0,BULL,Entry تحقق + اختراق قوي رغم الاتجاه المختلط,True,2026-08-13T15:46:06Z,BUY,True,2026-08-13,2026-08-14,57.32,0.03,market,expired,-0.16,-97.9,0.0,1.0,2.42,5.57,-0.16,0.03,market,-97.9,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SNXX,CALL,22,85,14.11,14.11,13.4,15.06,16.21,17.57,2026-08-14,1.25,14.0,2.9102,1.0,BUY,False,99.0,FIRE,2026-08-13 15:45 UTC,market,mid سوق (Bid/Ask) · BS≈$0.91,0.91,1.2,1.3,0.0769,508.0,1.3,0.0,BULL,Entry تحقق + اختراق قوي رغم الاتجاه المختلط,True,2026-08-13T15:46:05Z,BUY,True,2026-08-13,2026-08-14,15.06,1.85,market,tp1_hit,6.73,48.0,0.0,1.0,18.11,22.89,14.74,1.85,market,48.0,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SMCI,CALL,24,94,41.49,40.66,37.8,42.3,44.42,47.07,2026-08-14,1.38,41.0,0.9033,1.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 15:45 UTC,market,mid سوق (Bid/Ask) · BS≈$1.05,1.05,1.34,1.42,0.0563,3691.0,0.2,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($40.66) وR:R الحي 1:0.2 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.8) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T15:46:07Z,WAIT_HOT,True,2026-08-13,2026-08-14,39.84,0.01,market,expired,-2.02,-99.28,0.0,1.0,4.06,6.05,-2.02,0.01,market,-99.28,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,CRWV,CALL,18,78,107.94,107.94,105.7,111.83,117.49,126.43,2026-08-14,2.26,108.0,0.6895,1.0,BUY,False,99.0,FIRE,2026-08-13 16:40 UTC,market,mid سوق (Bid/Ask) · BS≈$1.53,1.53,2.17,2.35,0.0766,1228.0,1.7,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-13T16:41:55Z,BUY,True,2026-08-13,2026-08-14,105.7,0.03,market,stop_hit,-2.08,-98.67,0.0,1.0,8.85,5.04,-2.48,0.03,market,-98.67,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,AMZN,PUT,19,78,$265.13,268.25,271.07,262.01,248.0,243.03,2026-08-14,1.57,265.0,0.2127,1.0,WAIT_HOT,True,81.0,HOT,2026-08-13 20:48 UTC,market,mid سوق (Bid/Ask) · BS≈$1.09,1.09,1.54,1.6,0.0375,4766.0,0.5,1.16,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · مطاردة خفيفة 1.2% — الشروط ≈81% · زخم قوي محتمل (مجال TP2 R:R حي 1:2.9) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T16:41:55Z,WAIT_HOT,True,2026-08-13,2026-08-14,262.65,2.5,market,expired,2.09,59.24,0.0,1.0,2.17,0.5,2.09,2.5,market,59.24,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,CSCO,PUT,21,73,112.11,112.11,113.88,110.48,108.85,104.25,2026-08-14,1.0,112.0,0.3086,1.0,WAIT_HOT,False,79.0,HOT,2026-08-13 18:43 UTC,market,mid سوق (Bid/Ask) · BS≈$0.66,0.66,0.99,1.01,0.0198,1869.0,0.9,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈79% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T16:41:56Z,WAIT_HOT,True,2026-08-13,2026-08-14,110.48,0.35,market,tp1_hit,1.45,-65.0,0.0,1.0,1.83,3.43,0.38,0.35,market,-65.0,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,GOOGL,PUT,19,74,$345.90,345.9,349.72,341.73,331.62,324.45,2026-08-14,1.58,345.0,0.2044,1.0,WAIT_HOT,False,76.0,HOT,2026-08-13 18:43 UTC,market,mid سوق (Bid/Ask) · BS≈$1.05,1.05,1.55,1.61,0.0373,3306.0,1.1,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈76% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T17:37:45Z,WAIT_HOT,True,2026-08-13,2026-08-14,349.72,0.31,market,stop_hit,-1.1,-80.38,0.0,1.0,0.62,1.32,0.0,0.31,market,-80.38,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,TSLA,CALL,25,91,$336.29,330.06,327.4,342.11,380.17,385.49,2026-08-14,2.59,337.5,0.2981,1.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 17:46 UTC,estimate,mid سوق مع انحراف متوسط عن BS,1.57,2.58,2.6,0.0077,8065.0,0.7,1.89,BULL,مطاردة >0.8% — السعر تجاوز Entry ($330.06) وR:R الحي 1:0.7 — ادخل عند رجوع Entry · مطاردة 1.9% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:4.9) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T17:48:07Z,WAIT_HOT,True,2026-08-13,2026-08-14,342.11,4.82,market,tp1_hit,3.65,86.1,0.0,1.0,6.42,1.46,3.7,4.82,market,86.1,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SMCX,CALL,16,71,13.68,13.41,12.76,15.71,16.9,18.39,2026-08-21,1.32,14.0,1.6699,8.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 19:47 UTC,market,mid سوق (Bid/Ask) · BS≈$1.21,1.21,1.25,1.4,0.1071,383.0,2.2,2.01,BULL,مطاردة >0.8% — السعر تجاوز Entry ($13.41) وR:R الحي 1:2.2 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:3.5) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T17:48:08Z,WAIT_HOT,True,2026-08-13,2026-08-17,12.76,0.55,market,stop_hit,-4.85,-58.33,0.0,4.0,17.15,6.04,,0.55,market,-58.33,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,GOOGL,CALL,22,81,$346.36,346.36,343.38,350.53,356.81,364.13,2026-08-14,1.66,347.5,0.217,1.0,WAIT_HOT,False,85.0,HOT,2026-08-13 20:48 UTC,market,mid سوق (Bid/Ask) · BS≈$1.09,1.09,1.62,1.7,0.0471,3338.0,1.4,0.0,BULL,خارج نافذة التنفيذ — لا BUY قبل 9:45 ET (+15د بعد الافتتاح) · الشروط ≈85% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T18:34:46Z,WAIT_HOT,True,2026-08-13,2026-08-14,345.9,0.24,market,expired,-0.13,-85.54,0.0,1.0,1.18,0.75,-0.13,0.24,market,-85.54,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,GOOG,CALL,18,63,$343.94,343.94,340.86,347.93,351.92,357.05,2026-08-14,1.55,345.0,0.2031,1.0,WAIT_HOT,False,82.0,HOT,2026-08-13 20:17 UTC,market,mid سوق (Bid/Ask) · BS≈$1.01,1.01,1.52,1.58,0.038,2892.0,1.3,0.0,BULL,خارج نافذة التنفيذ — لا BUY قبل 9:45 ET (+15د بعد الافتتاح) · الشروط ≈82% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T18:34:47Z,WAIT_HOT,True,2026-08-13,2026-08-14,347.93,0.22,market,tp1_hit,1.16,-85.81,0.0,1.0,1.2,0.54,-0.12,0.22,market,-85.81,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SMCI,CALL,25,94,39.51,38.72,37.8,42.3,44.42,47.07,2026-08-14,1.08,39.5,0.9434,1.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 19:39 UTC,market,mid سوق (Bid/Ask) · BS≈$0.79,0.79,1.05,1.12,0.0625,1156.0,1.6,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($38.72) وR:R الحي 1:1.6 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:2.9) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T18:34:48Z,WAIT_HOT,True,2026-08-13,2026-08-14,39.84,0.29,market,expired,2.89,-73.15,0.0,1.0,9.27,1.34,2.89,0.29,market,-73.15,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SPY,CALL,18,78,$777.62,774.53,772.41,786.1,792.88,801.36,2026-08-14,2.34,776.0,0.0609,1.0,BUY,False,99.0,FIRE,2026-08-13 18:43 UTC,market,mid سوق (Bid/Ask) · BS≈$2.09,2.09,2.33,2.36,0.0127,5696.0,1.6,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-13T18:44:51Z,BUY,True,2026-08-13,2026-08-14,776.34,0.08,market,expired,0.23,-96.58,0.0,1.0,0.62,0.05,0.23,0.08,market,-96.58,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,QMCO,CALL,18,72,24.54,24.05,21.23,24.88,26.43,28.36,2026-08-21,2.98,22.5,1.2627,8.0,WAIT_HOT,True,99.0,FIRE,2026-08-13 18:43 UTC,market,mid سوق (Bid/Ask) · BS≈$2.97,2.97,2.85,3.1,0.0806,305.0,0.1,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($24.05) وR:R الحي 1:0.1 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.6) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-13T18:44:52Z,WAIT_HOT,True,2026-08-13,2026-08-14,24.88,4.25,market,tp1_hit,3.45,42.62,0.0,1.0,15.59,10.52,,3.0,market,0.67,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,TSLA,CALL,25,94,$339.96,339.96,336.16,343.8,380.17,385.65,2026-08-14,2.96,340.0,0.2988,1.0,WAIT_HOT,False,87.0,HOT,2026-08-13 20:48 UTC,market,mid سوق (Bid/Ask) · BS≈$2.13,2.13,2.94,2.98,0.0134,14397.0,1.0,0.0,BULL,انتظر تأكيد الاختراق · الشروط ≈87% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T19:40:01Z,WAIT_HOT,True,2026-08-13,2026-08-14,343.8,2.41,market,tp1_hit,1.13,-18.58,0.0,1.0,3.32,4.33,0.68,2.41,market,-18.58,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,SNDU,CALL,15,62,21.75,21.75,20.68,23.39,25.8,27.95,2026-08-21,2.2,22.0,1.7119,8.0,WAIT_HOT,False,77.0,HOT,2026-08-13 19:47 UTC,market,mid سوق (Bid/Ask) · BS≈$2.09,2.09,2.1,2.3,0.087,252.0,1.5,0.0,BULL,سيولة ضعيفة — راقب · الشروط ≈77% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-13T19:40:02Z,WAIT_HOT,True,2026-08-13,2026-08-14,23.39,4.14,market,tp1_hit,7.54,88.18,0.0,1.0,19.45,22.02,,8.0,market,263.64,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,CSCO,PUT,20,72,113.52,113.52,114.69,111.89,110.26,108.16,2026-08-14,1.34,114.0,0.3291,1.0,WAIT_HOT,False,83.0,HOT,2026-08-13 20:17 UTC,market,mid سوق (Bid/Ask) · BS≈$1.04,1.04,1.3,1.39,0.0647,1484.0,1.4,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈83% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),,,,True,2026-08-13,2026-08-14,111.89,2.38,market,tp1_hit,1.44,77.61,0.0,1.0,3.05,2.14,1.62,2.38,market,77.61,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-13,EROC,CALL,23,94,15.66,15.35,14.2,16.91,18.02,19.4,2026-08-21,1.3,15.0,0.9727,8.0,WAIT_HOT,True,96.0,FIRE,2026-08-13 20:48 UTC,market,mid سوق (Bid/Ask) · BS≈$1.26,1.26,1.25,1.35,0.0741,113.0,0.9,2.02,BULL,مطاردة >0.8% — السعر تجاوز Entry ($15.35) وR:R الحي 1:0.9 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈96% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.6) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),,,,True,2026-08-13,2026-08-14,16.91,2.0,market,tp1_hit,10.16,53.85,0.0,1.0,10.55,6.32,,2.4,market,84.62,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,SPY,CALL,16,71,$777.92,777.92,772.93,785.78,792.06,799.91,2026-08-21,2.56,782.0,0.0935,7.0,BUY,False,99.0,FIRE,2026-08-14 13:51 UTC,market,mid سوق (Bid/Ask) · BS≈$2.60,2.6,2.55,2.57,0.0078,4847.0,1.6,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-14T13:52:36Z,BUY,True,2026-08-14,,,,,open,,,0.0,3.0,0.11,0.38,,0.89,market,-65.23,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-14,CAPR,PUT,22,84,7.31,7.31,7.61,6.73,6.04,5.58,2026-08-21,1.34,7.0,0.125,4.0,WAIT_HOT,False,89.0,HOT,2026-08-17 13:46 UTC,estimate,Bid/Ask صفر — تقدير من Last فقط,0.0,1.3,1.38,0.058,779.0,1.9,0.0,BULL,PUT مرفوض — SPY صاعد (فلتر اتجاه) — مراقبة فقط · الشروط ≈89% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-17T13:48:14Z,WAIT_HOT,True,2026-08-14,2026-08-14,6.73,1.34,market,tp1_hit,7.93,0.0,0.0,0.0,17.37,11.49,,0.91,market,-32.09,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,SNXX,CALL,15,65,15.72,15.41,14.42,16.67,17.98,20.28,2026-08-21,1.6,15.5,1.5898,7.0,WAIT_HOT,True,87.0,HOT,2026-08-14 16:35 UTC,market,mid سوق (Bid/Ask) · BS≈$1.49,1.49,1.5,1.7,0.1176,558.0,0.7,2.01,BULL,مطاردة >0.8% — السعر تجاوز Entry ($15.41) وR:R الحي 1:0.7 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈87% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.7) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-14T13:55:09Z,WAIT_HOT,True,2026-08-14,2026-08-17,16.67,3.9,market,tp1_hit,8.18,143.75,0.0,3.0,27.38,3.96,,3.9,market,143.75,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-07,SOXL,CALL,0,0,,0.0,0.0,0.0,0.0,0.0,2026-08-07,,139.0,,,WAIT_HOT,False,,,,,,,,,,,,,,أُضيف من telegram_sent — للتنبّع فقط,True,2026-08-07T19:27:31Z,WAIT_HOT,False,,2026-08-07,140.25,1.25,intrinsic,expired,,,,,,,,1.25,intrinsic,,unreliable,Entry لم يتحقق — لا تُحسب كتنفيذ
2026-08-07,SPY,CALL,0,0,,0.0,0.0,0.0,0.0,0.0,2026-08-07,,769.0,,,WAIT_HOT,False,,,,,,,,,,,,,,أُضيف من telegram_sent — للتنبّع فقط,True,2026-08-07T19:11:51Z,WAIT_HOT,False,,2026-08-07,773.26,4.26,intrinsic,expired,,,,,,,,4.26,intrinsic,,unreliable,Entry لم يتحقق — لا تُحسب كتنفيذ
2026-08-07,SPY,CALL,0,0,,0.0,0.0,0.0,0.0,0.0,2026-08-07,,771.0,,,WAIT_HOT,False,,,,,,,,,,,,,,أُضيف من telegram_sent — للتنبّع فقط,True,2026-08-07T19:27:30Z,WAIT_HOT,False,,2026-08-07,773.26,2.26,intrinsic,expired,,,,,,,,2.26,intrinsic,,unreliable,Entry لم يتحقق — لا تُحسب كتنفيذ
2026-08-07,TSLA,CALL,0,0,,0.0,0.0,0.0,0.0,0.0,2026-08-07,,327.5,,,WAIT_HOT,False,,,,,,,,,,,,,,أُضيف من telegram_sent — للتنبّع فقط,True,2026-08-07T19:27:31Z,WAIT_HOT,False,,2026-08-07,328.58,1.08,intrinsic,expired,,,,,,,,1.08,intrinsic,,unreliable,Entry لم يتحقق — لا تُحسب كتنفيذ
2026-08-13,CRWV,PUT,0,0,,0.0,0.0,0.0,0.0,0.0,2026-08-14,,110.0,,,WAIT_HOT,False,,,,,,,,,,,,,,أُضيف من telegram_sent — للتنبّع فقط,True,2026-08-13T15:24:01Z,WAIT_HOT,False,,,,,,open,,,,,,,,4.88,market,,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-14,USAR,CALL,16,68,20.14,19.74,18.74,20.43,21.57,22.99,2026-08-21,1.05,20.0,0.8535,7.0,WAIT_HOT,True,99.0,FIRE,2026-08-14 14:56 UTC,market,mid سوق (Bid/Ask) · BS≈$1.03,1.03,0.98,1.12,0.125,3603.0,0.2,2.03,BULL,مطاردة >0.8% — السعر تجاوز Entry ($19.74) وR:R الحي 1:0.2 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.0) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-14T14:20:30Z,WAIT_HOT,True,2026-08-14,,,,,open,,,0.0,3.0,3.85,5.98,,0.38,market,-63.81,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-14,SNDU,CALL,13,55,25.0,24.5,22.44,25.98,27.64,29.77,2026-08-21,2.25,25.0,1.5273,7.0,WAIT_HOT,True,87.0,HOT,2026-08-14 18:17 UTC,market,mid سوق (Bid/Ask) · BS≈$2.12,2.12,2.1,2.4,0.125,609.0,0.4,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($24.50) وR:R الحي 1:0.4 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈87% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.0) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-14T14:20:31Z,WAIT_HOT,True,2026-08-14,2026-08-17,25.98,5.32,market,tp1_hit,6.04,136.44,0.0,3.0,24.73,5.96,,5.32,market,136.44,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,CAPR,CALL,19,71,7.52,7.37,6.43,7.85,19.79,20.27,2026-08-21,1.27,8.0,3.375,7.0,WAIT_HOT,True,90.0,FIRE,2026-08-14 14:33 UTC,market,mid سوق (Bid/Ask) · BS≈$1.21,1.21,1.2,1.35,0.1111,1090.0,0.3,2.04,BULL,مطاردة >0.8% — السعر تجاوز Entry ($7.37) وR:R الحي 1:0.3 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈90% · زخم قوي محتمل (مجال TP2 R:R حي 1:10.0) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-14T14:23:52Z,WAIT_HOT,True,2026-08-14,,,,,open,,,0.0,3.0,10.58,18.05,,0.7,market,-44.88,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-14,SMCI,CALL,22,91,$39.56,39.56,38.75,40.6,42.31,44.89,2026-08-21,1.54,40.0,0.7471,7.0,BUY,False,99.0,FIRE,2026-08-14 15:02 UTC,market,mid سوق (Bid/Ask) · BS≈$1.45,1.45,1.52,1.55,0.0194,19129.0,1.3,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-14T15:04:25Z,BUY,True,2026-08-14,2026-08-17,38.75,0.75,market,stop_hit,-2.05,-51.3,0.0,3.0,2.63,4.56,,0.75,market,-51.3,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,SPY,CALL,18,78,$777.24,774.51,772.53,785.17,791.51,799.44,2026-08-21,2.49,781.0,0.0895,7.0,BUY,False,99.0,FIRE,2026-08-14 14:46 UTC,market,mid سوق (Bid/Ask) · BS≈$2.55,2.55,2.48,2.5,0.008,2303.0,1.7,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-14T14:47:29Z,BUY,True,2026-08-14,,,,,open,,,0.0,3.0,0.55,0.0,,1.14,market,-54.22,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-14,LUNR,CALL,19,78,19.34,19.34,18.63,20.47,21.68,23.2,2026-08-21,1.43,19.0,1.1094,7.0,BUY,False,99.0,FIRE,2026-08-14 14:46 UTC,market,mid سوق (Bid/Ask) · BS≈$1.36,1.36,1.36,1.5,0.0933,2852.0,1.6,0.0,BULL,Entry تحقق + اختراق قوي رغم الاتجاه المختلط,True,2026-08-14T14:47:29Z,BUY,True,2026-08-14,2026-08-17,20.47,1.6,market,tp1_hit,5.84,11.89,0.0,3.0,6.77,3.26,,1.6,market,11.89,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,DRAM,CALL,16,68,57.74,57.74,56.43,59.13,61.36,65.33,2026-08-21,2.41,57.5,0.666,7.0,WAIT_HOT,False,78.0,HOT,2026-08-14 15:11 UTC,market,mid سوق (Bid/Ask) · BS≈$2.27,2.27,2.32,2.5,0.072,1611.0,1.1,0.0,BULL,انتظر تأكيد الاختراق · الشروط ≈78% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-14T14:47:30Z,WAIT_HOT,True,2026-08-14,2026-08-17,59.13,4.25,market,tp1_hit,2.41,76.35,0.0,3.0,6.62,2.08,,4.25,market,76.35,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,SNXX,CALL,19,78,15.99,15.99,15.35,16.89,17.98,20.28,2026-08-21,1.45,16.0,1.5371,7.0,BUY,False,99.0,FIRE,2026-08-14 16:57 UTC,market,mid سوق (Bid/Ask) · BS≈$1.36,1.36,1.4,1.5,0.0667,1957.0,1.4,0.0,BULL,Entry تحقق + اختراق قوي رغم الاتجاه المختلط,True,2026-08-14T16:59:01Z,BUY,True,2026-08-14,2026-08-17,16.89,3.6,market,tp1_hit,5.63,148.28,0.0,3.0,22.76,7.44,,3.6,market,148.28,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
